TRANSACTION_ID,DATE,DESCRIPTION,TRANSACTION_TYPE_ID,CATEGORY_ID,ACCOUNT_ID,VALUE
8282,30/08/1984,WBM2D5KB54AXSS78YDP0,1786,606,8465,27981
8283,11/05/2002,OMZ3D97VB1EO45A8YXWF,3217,7697,1608,15572
8284,10/02/1996,1MW43PCQ30085FO2XMUF,6045,2917,1774,24446
8285,06/01/1988,RJVBUUB6SI65SG58WQIY,6291,6825,7294,10796
8286,14/04/1995,V8R2SXIIKUL1ZMA45MJD,5948,3933,152,5655
8287,10/04/1980,K7R3DHIPW6ZA1AY61H37,9943,2572,5810,41621
8288,07/06/1984,HOUEPDL909T2SD7ADCFC,7258,1346,1289,11934
8289,22/02/1981,HJ1MHUWTQKDOB3MB2ORD,1833,3809,357,12260
8290,30/09/1995,AVSSX0R574CQE8MEYITL,2537,8384,2787,44078
8291,27/09/1985,UZ81PIIOQSE2VZXPLGAD,728,2847,3098,3354
8292,19/12/2004,GJHNUQUG9M3LJT06J4DB,1026,7938,1221,43274
8293,20/01/2004,MCHGO3MVJ6X7NBOOJ13M,4246,5236,276,10147
8294,05/03/2000,Z0LF4XGZZ0NXH0FV6UA4,5984,4791,1678,26705
8295,15/07/1980,9UMYHXVW1D8AWFL9W87L,1870,1823,572,2881
8296,06/11/2001,57AMF8OQ8CVB2TQQ269V,370,4518,1751,41069
8297,21/04/2001,YXF75K8HZHIHNN0GNFL4,933,7543,220,5906
8298,29/04/2003,2DWNZK3HVGX78C8EPDRL,1386,2656,8021,34112
8299,08/07/1989,02WXE4WS7UQGSGGP3622,1123,1191,7217,23974
8300,08/03/1979,D6MX5YOCI0MMX9Y95GQR,4142,1283,2690,45650
8301,19/01/1982,7KOEU6AA08KEHM7BLPSG,1949,2905,2744,37729
8302,12/01/1996,I9I4SB7VHKHU4W0BYC5U,1230,2216,8616,32401
8303,30/09/1977,03X872TEI0PGB7IUIADE,9851,8747,1088,21165
8304,18/06/1994,G26QKGF4ZNLCIL5600XL,1026,6683,8763,43569
8305,21/08/1995,0ZY2I5ZP9RSLQBD9XGEM,8724,560,8987,2394
8306,10/07/1978,GSH33J3IXM2NUPKYJ91I,9352,3626,5100,40078
8307,18/07/1979,RLK9ILFVDQM9ORRUAOYH,8685,6010,2213,25340
8308,07/12/1996,BSMY0N028QQ2TC8NHN2O,3036,9910,419,15938
8309,01/08/1999,KLF63EGF12EAXOLH8C03,6694,7393,6108,14757
8310,23/08/1985,0WN4FW1SGMVIA7JY065T,1885,1022,3535,20723
8311,30/10/1979,6DBEJYGNGJX43FSZ85UN,6841,3799,6816,37467
8312,23/09/1990,J442692DS3P395BP5NGC,9512,8791,6372,35074
8313,06/08/1981,FJXMMCQ46L7DW618PDI1,3077,8059,5512,28898
8314,05/10/1994,0BT5ATO11JP6GM504WJX,5542,510,7037,26290
8315,10/05/2002,WZ29XH55B9SIVRTVUSA0,8251,8835,4399,7619
8316,18/01/2001,8UNYXPYRTMAI4UH8NRR6,3736,9924,7229,16535
8317,09/10/1986,ZTTBSQGSA3HZD93PE1V4,2326,9204,6569,43585
8318,16/06/1998,0XBU10GHXI4MGVFU4F3B,7122,7423,21,39891
8319,20/11/1993,6VRYN6BS6K8PBE9EPU80,7182,6999,994,12877
8320,18/03/1997,HG9GG9WOVC0VEIDHGQZH,9903,9198,1224,17738
8321,30/04/2000,9AERFBFW0S71J0YM6LL4,5936,7783,4859,7124
8322,03/02/2000,8EQOEEPHPGYW0HRRVBUP,8433,169,5992,13726
8323,05/08/1983,OK8VEU7Y4INCT6L12VVU,72,3270,2582,3658
8324,12/12/1981,4A4OYVVMKQ2KQFA2RF0X,6325,2280,14,9258
8325,13/11/1990,CZ640LQWL3GBCENPNXSO,6304,6559,7080,30534
8326,24/05/1977,W6JQYGBXHFWAWACG91I8,7355,6868,3720,32625
8327,25/11/1991,RFII0G58A7UAWIAAJ27I,4563,7390,3670,34403
8328,04/09/1985,SPLC296B8PC134MCOLQ3,5367,6541,8349,4827
8329,30/10/1993,4SYA6UTS7EWWXN9T2PLB,3308,2356,6035,23093
8330,09/11/1977,P5195KSX2HZ30JRBBUIM,6015,2525,1265,44739
8331,26/06/1978,BVLICMC2Z9JN3TELO2PB,7213,4614,5744,8630
8332,13/04/2002,OUZPRWJGIBACS1ZN55VC,1127,8367,4985,15970
8333,01/07/1987,3Z6FUZ0AUZ58ZKSTM5AC,454,2971,6410,34883
8334,02/03/1997,ZO3ZVVZIZHX85K6BAMPO,585,3512,7348,40238
8335,12/07/2001,0YWK6BJ77CZOL97WC2Z3,9689,479,88,21164
8336,13/01/2003,XU4GJEDF1N05Z602NI2K,2836,5576,4089,4039
8337,29/09/1986,YND57YAHCNIU9OXU7ANO,5592,1429,9722,46168
8338,04/03/2003,WLDTI3M0EXFIJSYZKP9T,3108,2925,9868,13044
8339,05/10/1997,SRA14NRVL50OHGC9H9CX,4169,1620,1639,24131
8340,15/07/1979,Q2OM27NSP99VZ6SE8V75,360,4223,6691,22990
8341,16/04/1979,U7EJE8J6B3RO15CL739B,1957,206,661,10949
8342,22/10/1981,87PUMXBMDRXEV141RXU3,6015,281,4905,33765
8343,14/08/2004,Z32Y2N979DCUZPE67R1O,5921,9671,5627,35616
8344,18/01/1981,2B42BA070JU2M554OKLB,5053,224,1021,40222
8345,03/05/1987,Z473MZQBSFQSALV3VUTN,278,7467,6725,3269
8346,04/07/1983,99BY4A2JBATWVUJF9E4J,2491,1918,6092,18107
8347,23/08/2001,WUZY7JZGP0HJO26CCPDC,6611,9440,5247,36113
8348,20/06/1985,8MEIY75MQWIHTERRQ35O,8762,2615,9637,8118
8349,27/07/1999,XDFL3WGTU3U0QTC4YJCD,1827,7269,1900,32826
8350,05/02/1992,AYXOMTKBXY6AK7G287EJ,2182,2307,8386,49667
8351,23/04/1979,YLE4YRAXU53TVCYYGMTB,7137,1020,3853,10984
8352,30/04/1986,2133GO3FTTW7M4W0BC6K,2168,9201,4598,22332
8353,15/09/1997,KPH7Q8EGMSCPMITKJ7ZZ,9167,4439,2867,14764
8354,02/04/1999,28VY2MV44U72CA9XODVF,2649,6904,6392,9363
8355,13/07/2003,IDLHV7M70MYEC1ZGP3KI,9719,9593,9754,5577
8356,18/12/1978,7KNSRW3HUQXTT3XNB0EA,8630,3180,1184,20576
8357,07/03/1997,SR3XGH8E1BYJCUIJSE0C,7190,6721,2460,2173
8358,03/09/1996,73PMQ6MSJV0RTQS89QQG,3497,1622,1708,7600
8359,24/03/1982,SLPE3MXIE3Y1NJRUAS25,2677,8452,2203,47748
8360,16/08/1999,9RK6OIZXDBAFY5LD0KS2,1424,749,1170,2649
8361,25/12/1980,GXWPACP7IGMEIPQISD21,9147,5198,4359,3622
8362,04/10/1982,NTBSIHJQUBG4U63C0QRD,1194,8109,2381,24055
8363,24/07/1997,AMMZOIJ0P8HFGPN8R70O,3633,8626,859,8036
8364,18/09/1994,A560G5YBN57C31RUY9MX,3362,2695,5132,42913
8365,09/02/1991,4C0R6A16W8ZWKTFGFSKZ,4438,6082,6225,45786
8366,16/02/1977,G0CSXZVCULF9ZQYLWAF1,4250,9006,6877,36530
8367,06/02/2002,59XIFO0G6XH4NHKTWMZK,787,6625,7681,13766
8368,21/10/1983,15TIHSS40FPN4NVHHP7U,4533,2919,4218,9907
8369,18/07/2003,YIYMICJJ6BVMLWNO4MUD,3043,6945,7255,10224
8370,03/12/1996,DOR57CZ18B9C4KD0DYIH,2147,4281,7355,35052
8371,13/02/1989,Y6INZYPC5VDXZ11HJHSD,3181,2579,769,2973
8372,23/09/1978,KES0TCOFV4047OI3RAXC,7898,5149,3880,4695
8373,08/09/1992,81AUF37X46QK5GMI5MNP,9678,9942,573,45688
8374,25/09/1985,IX8F1NFGWU1DFA9FV2R6,3124,3481,4223,26751
8375,16/02/1989,U7IIEDGQ4E4D14KEC61Q,4837,1488,7139,9359
8376,20/07/1994,EM83C9XGGCEJ7A0UFCPV,4642,2056,3775,46002
8377,01/08/2003,A0XFIZK0RALXZKJTFWVS,8256,8400,5799,42290
8378,13/10/1984,FQOCAX9OTKH0QPWBLUGQ,7953,8298,7957,12662
8379,28/06/1979,C2YBAG4WHJNVGC2Z0GU6,8502,7407,8880,38990
8380,08/01/1985,RZU2KCTOEMYBLXJVYSOP,3602,8869,3789,30206
8381,11/12/1998,QZARLL85MKAZIZJ0JE3N,3886,8470,8192,14153
8382,04/05/1977,O39MJ1M0KNSFU4AUKH0G,114,4548,8159,18374
8383,09/04/1995,7Z1COTX5CK0OBKS1KRGJ,2332,4030,8862,22859
8384,07/02/1983,QA9YI5O94XVG0F2GKG2X,1480,9882,5075,14140
8385,09/01/1983,QZ6B1LY9R8HL7VAT93XU,5784,8284,2570,27420
8386,15/03/1985,93FPWVWIXGJ44ZJ5J92Y,8186,5068,4857,24196
8387,28/08/2000,M1YS2T2TMWMHEQPANWG4,9256,8743,197,21966
8388,22/07/2004,0UG4IL4XPPSTXWPW4EZB,5274,9514,2080,34260
8389,18/05/1993,R9SDTVOVLMO85C88ADM2,6221,7551,7051,40506
8390,30/08/2004,GY5ZEA6SG6PR1QL9ZS2Q,4946,5188,6345,13070
8391,06/04/2004,S6ALJB6HQFMNNHD9UBZH,8590,3573,6431,24825
8392,19/01/1977,ZF00B3JVL5AXIFFJOJJH,7700,6642,7594,38891
8393,23/09/1981,C1JLMU3Y7Q06YF9IIA6E,2194,3729,3813,9110
8394,01/07/1995,F6UXAFJ8N8ME6CO0MZDP,372,1826,5144,13698
8395,25/05/2002,YCWZPD30L1C7MKJJCDE9,3796,2664,6922,10454
8396,10/08/1986,HORIX61SEAYK2QU7BUAC,1539,9193,8819,7461
8397,11/02/1986,MKAHEYBD2FDPEIXM357Q,1630,8596,6604,37822
8398,01/03/1979,4PRO8BURCO23PIYEJPG3,1602,4305,2180,42597
8399,25/05/2003,MGE4W26OMZGD4I0SR56Y,8976,616,3215,33284
8400,28/11/1993,6QW9XG950ZFZKKWWCY05,4540,7102,4492,41510
8401,25/02/1978,QQFOF2MKGPKIMSODB2D4,4218,7380,4016,21487
8402,08/07/1977,MRYW77KPAWJ6C46KY07W,8190,4403,8070,15713
8403,03/05/1993,XBB0G5THUDAHY1BM1C4A,9704,2195,9013,47978
8404,24/04/1983,JKCSY2ZN0DR25R7QST0M,5282,7772,8339,47748
8405,21/12/1988,UBG8LBEEQK2M1YNX55LP,9487,9048,5983,33377
8406,01/02/1996,CE3C54V6JR93XZPIAOK9,7943,8262,3918,9738
8407,16/10/1999,F6NRPMHKJ94GCW17K22D,1741,2575,4641,18631
8408,16/03/1982,ICEJCCSYRKPSZS6IWSPA,3178,7709,437,20049
8409,01/06/2004,N5MNYKLDJHAIZIYNVK93,4635,7472,6530,27843
8410,05/05/1995,HXU1HLBGT9B4G8EU1SSD,1752,1776,6803,37306
8411,05/09/1993,5EZR8LYLOKLQBB8VXQ8P,3158,8346,6434,16637
8412,03/04/1996,N560FD9BCIHATGSYIH2Q,3568,8638,7597,48846
8413,28/10/2002,FL8CMM31SC912UAY1V01,1359,8499,8347,43423
8414,24/02/1980,ATLZC3MYBJFELA97MLL8,7732,9598,7280,10774
8415,21/06/1977,Z1YQ7GCDJQKFO3RV4LST,7124,1818,7028,23668
8416,13/10/1991,JNMW3EHMR33BAQYV08HS,5506,3186,5143,23540
8417,22/01/1981,NCKJEG4QJYTP19TE59WO,1850,1971,340,31292
8418,30/01/1999,IJVWB69NN4GG0DFJATTW,4286,9408,4475,24999
8419,25/12/2003,ST4H7GPZVAS18VQQAU28,105,4931,3005,40068
8420,08/04/1983,V358Q1BYHY894X3XQ7EN,4134,9834,5660,26711
8421,27/06/1978,NHTDZQVJZNKAR6GWYZN3,114,3977,1021,33199
8422,20/08/1998,SFJCYDH0ML63AMGH7WA2,8112,8697,2562,42926
8423,05/09/1986,8J8T2QKHFXPZXAFNCXAG,872,9410,2760,15483
8424,11/09/2001,2SWB6T65FNOS0RJ1QJPK,3379,5592,3223,13358
8425,20/09/1990,IPPMRFKXK5SGN4RA771R,3246,347,5160,16963
8426,23/09/1991,TTF73MGSVPL0T5UBH2RU,5057,2307,2263,12907
8427,15/07/1982,V3V4OHC0CTQRZJ2WE9MI,5029,491,6124,32222
8428,08/12/2000,H2UW0XPEG4OOWWQBSUPQ,1256,5296,7710,11194
8429,15/02/1997,ARINSZV80ZBOI921Y5IK,5669,2800,3436,38026
8430,25/06/1982,2TCBT7OIG0UMGJFRKJS1,2718,9301,885,30673
8431,28/02/1986,4RQUK3BNFH6BRVFWUSP0,1029,3683,5732,44976
8432,10/06/2001,H7QME2PBZ8Q54VU9HA7N,4432,4391,9851,11730
8433,19/12/1982,RL3JCMXFRRA2F1NTW15A,419,6789,8769,25334
8434,27/02/1982,YTO7WMT657KUJBHSHE51,5269,8566,1348,5215
8435,14/05/1994,5Z5WZEZX6XC8ISMLASX1,29,9045,2040,15330
8436,02/06/1994,XPX68ZRCM47B59GB93RB,4745,5721,7160,29036
8437,23/05/1998,OHC3BCRNN3ZC3KVJON8X,2652,9114,1820,33775
8438,04/03/1978,KJVNDQ23GEOGK8XK2AYG,792,7296,9404,20191
8439,02/07/1978,EK2VQ02CN0DNGW2KG3VC,1910,3800,3844,42415
8440,05/11/1977,XIADVHN1FWGZ564FP8HL,9787,8628,6591,14808
8441,03/09/1991,BTK2OB7WQAC9C9PPJWSI,8939,1810,2902,16819
8442,14/03/1990,P4RJNWLGM7PIHV9DQ0B0,1747,234,7915,27488
8443,08/01/1977,F17N30LBL3TKVD8K9PJL,7044,2180,420,2523
8444,16/02/1978,LE9E47J657QR69G6QR8T,9045,7361,4918,27128
8445,13/10/1993,KVEN8EDMHEGRI6KZZU3T,985,9293,6515,21906
8446,18/07/1991,6AUBNKZAOIIO98BS23BD,5332,8678,9809,14778
8447,22/02/2003,QSG9UYIQUNDGIB0VXZEB,6146,9359,5362,44303
8448,13/03/1990,G25HBS6X97LGHF294BPB,3037,5933,2028,42600
8449,19/02/1994,FH9LIVWX2AFAKSZEPMQ8,6028,5814,9469,33875
8450,29/03/1984,PBG7VIN1S6V0B247VQSJ,3322,2068,5248,39357
8451,29/07/2002,812VYUZ63KSVSVIGY2KT,1410,2443,7555,1208
8452,05/10/1987,CEHAPD91QSDENP7LQ26U,1782,2268,8281,4142
8453,02/06/1992,FJ0UM40FEM1PKHHO8N5G,4693,8248,1199,40985
8454,12/01/1989,8HLHFU6K8YBRWG5GTA4Q,6010,9699,5213,20414
8455,09/04/1998,VHBC5SVZOZG2QJUG3AP3,3988,2254,1180,32588
8456,29/09/1991,OUCBT73KZIL9KHDZTSXX,8690,4843,8561,26857
8457,14/05/1999,GKX72HQBK0PK64CDA4GL,7471,3787,1859,26743
8458,02/01/1996,W8L3M09L4I8BYBATCSK6,1124,7690,6117,23815
8459,18/02/1994,OKWSIRG7YU20ABOC5VUF,7639,8912,3252,41886
8460,17/08/2004,UVSE7AJU2XFAS0DNLX94,1645,4884,391,29143
8461,08/02/1996,B34SLZSG1X3PYZIF4A09,6051,7413,903,34754
8462,20/12/2001,KZT91YP5S9EXXX7SB0G5,2700,9584,6807,32443
8463,21/04/1980,OTUHYYM4N8CSVFQE2DNP,5574,3756,7643,46660
8464,23/01/1980,AMSPID6H0IQSV6YVO2XT,6501,5503,7457,39303
8465,30/08/2001,S7PE0FOZ7Z6639ASBZGW,5469,6446,5527,30606
8466,03/10/1977,H6QR7U3O6QRM6C8VPYFW,6399,1202,6867,5542
8467,16/03/1983,P7F62Y0KSF41PW8RA4XW,45,4305,5357,5630
8468,11/10/1992,I67MTPXA057YLXZFQT9I,1417,8422,8335,25782
8469,03/04/1995,FXH9KY83DZN3C2Q9KTC7,2124,2321,759,25951
8470,17/04/1989,1JZUU2VQHZBH41WSSU5H,9804,5758,2129,35143
8471,01/11/1983,75JT6VQ4SZI4ILZOWIMG,3304,1850,1505,2696
8472,19/07/2003,RJONWNNTTCV542HE7LPX,8905,2702,6732,9210
8473,21/06/1978,1WMWBYPXX6B97WB6IVIW,7399,4588,2748,22414
8474,27/12/1985,IIBM6XRNZ3U69WCQ7GNS,6150,7755,6990,6024
8475,14/03/2002,3A4O8MHBK2SE999QFWUP,8526,4469,2551,41686
8476,13/06/1988,P0DW0PA5E30RF6E2CSMM,7230,548,5422,15591
8477,07/02/2001,4SD85JWGVVSAW9OHKQFO,7544,4584,7049,25715
8478,26/11/1991,Q8MWZ9A6WXIKFF5TWZ2K,9481,1936,5199,14963
8479,07/11/2003,VMHD6J7P6L3K47WQDXEX,6528,5955,8191,41080
8480,05/11/1989,D3OVJY4KTKJJS8B4K8ND,2949,31,2587,43412
8481,23/08/1997,O3MFAYXNCM0A6UX7XW3A,5887,6387,7244,46163
8482,13/01/2001,VTDTYZFIO4WA8EU76BU5,6879,3758,4561,49099
8483,17/01/1985,DJRTWDC7IK89NSTN8IP9,5828,5178,6802,15114
8484,19/04/2002,HNDWLNE7WIAXRM5L2WB0,3117,1011,3390,45857
8485,04/01/1979,53NS727J80IICJ6868HJ,5054,5462,5336,26771
8486,08/01/1997,UH7H9F0FLD9CF84CGKXJ,5913,6458,9676,38702
8487,04/06/1995,8VTE9C1LW0VJN1DL4BMT,4637,5038,819,42488
8488,10/10/1985,WE0KUUCMMGUMY4LINKII,7892,6636,8231,11446
8489,10/11/1998,VGFKZWQ3AAZJ98AHIIM9,3475,9142,5516,17818
8490,26/11/2003,MF3L6AWMGXG221F2CEQH,7124,3278,1299,5475
8491,22/06/1990,U7DZP4DMAGCRBPJ2K7SO,4383,192,8745,32028
8492,06/01/2003,OEMJ7BOUR5MI292ODA1N,7418,2762,3432,46706
8493,23/12/1999,9X95IU39H8F3FIIKWZ98,7173,9705,9470,7539
8494,14/10/2001,VRPCJKZWBSQS4TM4CPHI,6614,186,9115,25851
8495,03/10/1997,VRSZNDB1HVUGRMHWRH59,6592,1431,2936,22835
8496,10/05/1993,8O10JG2SK0ZL9MBWKBQ0,1636,2709,3863,49518
8497,21/03/1982,B8JDGX07IUL1OA96BRYO,1835,2428,8768,11158
8498,12/01/1996,65F25USK1QFR2YUHH0J9,1089,5985,343,26641
8499,17/12/2002,H45G0THCDB3T88HSK5L0,3857,1003,3477,35256
8500,25/12/1984,CIF1CP09BZ23O2Y1EXOK,5401,3032,5688,10191
8501,19/03/1980,PF6TC0TX0K0UO6ZEKQ31,9811,9739,5411,5806
8502,27/09/1991,CPS6NICTNHZNO76HXLNM,8796,3503,6331,22440
8503,28/04/1982,8QK1LN5GTTJDQJ6NJ4FF,7367,1433,614,27457
8504,23/07/1991,3S13SPU70CQ85UER16G7,7452,2000,3307,22696
8505,07/08/1994,RHA3W2UXP1CS6DNN3UDX,2195,7646,8957,12304
8506,27/02/1989,CUX5WKS38K5P6MFJ9BW1,7144,628,3496,47499
8507,27/12/1993,OBFRY0TDFGD7E8AZQ4A6,2284,5377,4829,32991
8508,13/07/1980,YJ6KO6V3403CGDVXPNK3,9105,440,6108,11863
8509,03/09/2001,B5N0ETTKMDEOJWUXXHQZ,1880,3723,7079,4848
8510,27/01/1988,NLN19Z7RGCKHQL1LC7ST,1352,4912,2913,37025
8511,27/01/1992,ED3QJK90DWAGXRUO0A4J,5225,7126,3414,32342
8512,27/01/1987,UCZ0OBVDJ5DVUJ59ZD7J,5643,3887,1834,42093
8513,30/05/1988,RBZYCXNBSSXTGMNLFAJR,574,7179,1252,19865
8514,08/03/1991,F32YGPM1R96EIJJOTMPB,2050,9327,3503,30844
8515,28/03/1996,TBJUU0O8Q7CN3HCBC1ZN,8320,9688,1858,9445
8516,09/07/1998,VMJQSAQOTMYP3US5J189,8878,8090,161,18701
8517,10/06/2004,6FRDVFIR2LOIRZ8YKARJ,9622,5710,547,31665
8518,25/01/1994,5ZUPJD5Z0TVDR02KHD6I,6108,8575,5291,6555
8519,20/12/1989,8O1VZ06RHFVF2X7HUJK8,5156,5758,6404,49168
8520,19/01/1992,1A1BAJAGFIRHTKGMTACP,1263,5794,2499,24498
8521,05/04/2001,YA4KXWUK60I8OY3RYFTF,1964,7410,483,9947
8522,27/08/1990,EO9NIFVQ6KG52U9SVL2E,9242,6219,5592,35726
8523,06/08/2000,FNSFQ3A02ROWIFF1WKAP,7281,4888,3089,29678
8524,09/02/2002,RPX6R589S6OBFZ9MA1PV,3967,9807,3958,13674
8525,23/10/1985,0V6K022Y4BPQWNBK43JP,8978,8558,362,11575
8526,23/03/1979,QWRZ0D8A4TE68YWOSW4K,6221,4381,1132,9759
8527,29/06/1987,O0DMM4JNSLQ6F4R4001C,2033,5939,1104,18016
8528,20/12/1979,0X483XIX6ZYEM8KC8TQM,9804,3981,9553,3706
8529,11/09/1996,G6I0USKX8QR8OBEL3OLH,4057,7195,4841,41190
8530,02/09/2003,JFRARHGWHONUR03K87YP,7195,4726,6418,7448
8531,18/10/1989,H82N4QCSUSYUP88Z6EOT,1785,5235,446,7404
8532,19/05/1998,CN5F7K49W4TNQWWNS1PL,9687,1518,9011,10556
8533,20/04/1977,JQEGK21A5ZCAZR6J5E8A,9176,1454,7742,20047
8534,21/11/1982,M18GL5KH8VI4W45BURV4,402,8251,110,18851
8535,21/09/1994,3Q9GSVDKK4Y4FLJM6GGC,2070,7476,2586,38899
8536,22/10/2003,3B6TA8X7LI46WHKVK5OQ,4707,193,9817,12788
8537,01/08/2003,HO9WBWYJDKA0EYATV2CV,7817,6571,318,8296
8538,09/05/1979,XNRIP9Y1CJU6U38Z4FU4,1149,7895,8312,19772
8539,19/10/1979,0XL77HQPKBKRXPKL3682,4241,4946,2111,32480
8540,08/02/2001,IPTNORMC28JQVHB0KZAS,3274,5785,3265,46042
8541,16/03/2004,XPZMBXPPHLB56B1Y4O58,7910,2319,4948,27523
8542,10/04/1980,9S96T1AI84ZTI89VYC0D,6907,4420,4908,31793
8543,08/06/2000,QTNDEFM04NVC7WX59A0P,5267,3585,1842,5786
8544,23/09/2001,118HSGTBTEYSOAK87KNJ,1113,4968,1416,26846
8545,24/11/1986,492SZOH53OQH63PXTW8Q,2042,7112,7922,49435
8546,27/06/2000,ZSNGSFLEIX1SAXGB78GU,5599,1024,4335,28731
8547,24/02/1984,9LWZ6616EQULPVIU0ST1,4453,9324,5699,18494
8548,30/09/1985,6Z29TZABNJ1TLBDZ5C50,7055,9234,6435,46626
8549,30/08/1989,MY0GP9D0Y7SSRAM0UVD7,9787,1789,4034,30143
8550,25/07/1978,7812VAMG2KHRSLMLQ4B8,9239,267,1677,22453
8551,12/02/1991,PIU3L7R7367SYKHMC8WT,8883,5177,8279,15433
8552,19/10/1993,9ADRYP1QOJV4IDAUNBZE,65,3010,8461,36415
8553,25/09/1996,AWA8N8GR1ATHHXQ2RNGT,2118,2418,4922,41697
8554,30/12/1999,LQLZQYNLDLHS17VUTXBH,9443,2356,7921,4922
8555,20/11/1996,1UMB8RNEXXHMHLPGNSFT,2620,5859,1354,22413
8556,11/03/2003,X1TGZQ16J7LYJ7MVZQZ3,6634,297,8150,45611
8557,14/02/1998,I274HUS8V2CF1DHVIE95,4935,3546,8394,36672
8558,14/04/1992,KA4PZ5BTDCUK9XPES1R4,4611,6817,5876,1275
8559,26/05/1977,8FWL3KA17P50DR1ALLE1,196,2936,8988,39704
8560,12/07/1990,U7NWU0HSMXM51V27H4EK,1152,7591,8838,36414
8561,21/11/1987,ZSZCFHW4KE220K9X8DQS,9620,980,4756,1297
8562,03/10/1997,4C57HGV8TTS0LVBU4HLW,4057,613,9820,42025
8563,23/06/2004,PJ2EJMANFJ1VSCR1BCRS,8326,726,8364,41314
8564,08/09/1990,UGEHJ36YQ9LNMRD2I0ZV,754,7343,6086,48664
8565,19/05/1989,7QVSAFWTHVY6JU75TH3S,3984,9090,2920,12731
8566,26/10/1993,00MX58MJF220EZSMPUP7,6599,339,1272,44330
8567,10/03/1981,BG4XC1HUW8UK1IRVI6AY,2377,4158,867,35829
8568,09/11/2003,3H2V1NM0Y212OIL8ZHTB,6961,1072,5322,30895
8569,13/05/2000,RF2SMB7M5KDCFEIFASX3,1628,6848,5559,2491
8570,24/09/2002,XYIFZWK30A71XT9C8UKF,7487,6810,1572,8711
8571,19/06/1986,0MYDO08D7KKYJOGLWXPY,3167,3681,5764,41404
8572,23/06/2002,SR3L67QHO1JUPR232UGT,1312,5962,9596,48137
8573,25/06/2003,5MXG3753P1DNEQK6RT4S,2932,3380,7261,12236
8574,19/10/1983,K2YCFOYCFXQL3ERI4QPU,1792,9779,5687,43763
8575,20/02/1990,3C67PGCBJ6LNYL4VLPYV,3324,4170,4376,12639
8576,18/08/1989,UHDJL4MXBXW2L7XF4J6G,355,5284,1853,20121
8577,21/01/1999,0OAY9RGFXXW6BEH57M21,3649,1959,5289,30581
8578,14/02/1992,SPPSUSB6N7BS5CVRQ0XT,2866,1359,4119,7597
8579,16/10/1995,0OJ9OUHFER4TOA9VHYI2,1446,4917,6692,11707
8580,11/04/1998,03Y9T6U4BZ78500A4BL8,5481,5281,6378,44541
8581,21/02/1998,MVHBBNVU818N7WUZVNKR,2222,2264,9011,8154
8582,20/09/1999,WG7NNIIHMA3VB87S0N8B,4276,1079,910,25360
8583,08/04/2003,KXQ2GB91XICSAZCJY690,5698,2554,7412,2779
8584,16/01/1992,W9ITUF2VOQ0APSWCPRUV,8071,137,7531,38507
8585,08/10/1998,XH16BUER0Y1GAF6J68Y8,5324,4324,1801,23382
8586,19/12/1985,7PRAQNPV9WK9JO2GHNWH,6375,121,1290,36140
8587,04/05/1988,68DR9417A0MH06O2A11U,2304,2647,9557,38988
8588,26/08/1991,M3YF6CYTG7OM7XGSH4ZF,3433,2826,5002,44882
8589,20/05/1987,7PDVCCF3D2TCGXLSG0I9,422,3410,5676,8687
8590,05/04/1978,R07VNTNFK6UK7XOQF1AO,176,3915,2457,46135
8591,02/02/1990,JHGXJ7JP6CE4XC2YSAJD,3284,4545,654,25178
8592,17/12/1989,JH3F390AE2CB7K4V2H42,5416,7120,3975,44974
8593,30/01/2001,I6EFT7TAH5FZJQ8UQHIZ,9529,7597,8696,41846
8594,28/06/1997,P47AEGQWDG5F0EVV746C,9893,5318,3463,1445
8595,05/08/1979,X4AGR8QPV4S1NBXLQHAZ,4002,7368,899,20194
8596,30/02/2003,OAAU86J2SXR2VKR1VL6V,8252,3403,2110,2919
8597,27/01/1977,M7ZC5Q3YEUJ9TEYIZWRR,825,689,2585,13795
8598,20/08/1989,0Y2ZF71RNSLK558QJC0C,9996,4131,9734,41460
8599,04/05/1983,PPND17M2379FG5DGPD9T,4482,8095,2258,24466
8600,14/01/1986,AXSD527ZHTJTJJW4YL3A,9798,4823,3150,18833
8601,28/10/1998,5XML8KAC9V3NJ2G2RG1B,4518,7565,1311,23301
8602,13/09/1978,F41LTLPHXFRPBADW2AM1,9169,2934,3138,15185
8603,06/12/1982,BLQLMA3V5RFHLU5IHGQ0,6456,4966,6021,49187
8604,25/04/1987,FO6DCAVXZYG24FBCHSP3,7831,1938,8242,46162
8605,22/12/1988,04N267M2GTBA019B20IV,3987,1215,9909,12568
8606,27/05/1978,ZNSPAAO413HG2TSYHM7D,6072,8293,4392,27702
8607,02/07/1997,BQBVLXMUWXZQ99APY7QI,2286,5000,8588,42028
8608,14/12/2003,YMX6OZJ39KD3W7XF7UZL,9509,9565,8582,7124
8609,25/11/1978,57CUF54KY208DEOCO174,4800,8369,6206,10231
8610,12/04/1977,FH4DI131G0D801UPRDPV,9668,1319,5251,45804
8611,12/10/1977,VQEEZOC4Y4KUOZYGWS2Q,3437,9346,9334,14216
8612,04/01/2001,SNKVH4PRJKYPJOXCLUOI,2211,9564,4873,4930
8613,29/04/2001,OPHEWJ3Z5Y7QDRQFJA65,8065,835,8834,9801
8614,08/11/1986,55W52NWV29QOVE9CKUVB,7095,9577,9838,40252
