ACCOUNT_ID,DESCRIPTION,ACCOUNT_TYPE_ID,USER_ID,OPENING_BALANCE
7920,MGD4RFNCZ4,4822,8546,45736
7921,RZQ08QLGGR,8489,2511,35530
7922,UMCE4VDQ1I,1485,5507,19321
7923,FABFB1LC6Y,1670,7550,21620
7924,PGXI8MDXFQ,7686,7067,43823
7925,WMV8F561KI,2082,22,17300
7926,S4DYJOKGOE,4877,4131,49591
7927,704AFJAK07,9783,3033,22601
7928,IOOTCHAQL2,6334,3044,17064
7929,JD9WHZTPY7,4670,9411,48461
7930,N4W7QEMP48,4917,948,29247
7931,BZERN7869Z,8939,1701,6150
7932,GULLUDCUQX,3334,6009,11973
7933,7NJCWKJNQ4,9367,7819,19190
7934,12BS9CSRSK,3352,5695,47420
7935,O74AZY34QP,6218,9847,37141
7936,JED078L2FW,9068,6576,19222
7937,7FTLHA19LA,2234,4328,25390
7938,HQNQXDXWKL,8209,940,41075
7939,1JICOJ1PNC,7977,1691,29460
7940,UQ375D6IJX,129,3301,5894
7941,WQ7H1XGCN2,8667,3457,47389
7942,EHJFO81MHY,5837,3375,32469
7943,CN8B3LAA94,9108,8712,13062
7944,HCGKCWQC8L,9621,1792,23648
7945,VW4POMGW4B,315,4839,25269
7946,X2O8021BLV,8139,4560,30869
7947,DMYLQKA8W1,8630,9839,40290
7948,N9D2S15LGK,1606,193,5321
7949,RGC6HTMKCE,3936,1375,7133
7950,Y5794OVWUY,6966,6993,8660
7951,T9G2Z8YNRG,2305,9993,25328
7952,MPAPGEGRMG,4307,6953,44639
7953,92CKV0IR0J,9741,9780,30706
7954,8WW1QFA241,9458,7037,15302
7955,CR9GJWYL7L,462,7628,45908
7956,SW205DML7N,2429,2284,48047
7957,GX4VJU99YJ,217,3881,47564
7958,E3W7VXOD6C,5514,260,16753
7959,DYVM3P3XTT,5774,4137,12653
7960,BIVP1LL52E,9437,9314,19927
7961,CIHYC4W62V,6032,8175,17196
7962,FARC989BX3,6547,1507,30783
7963,4EED82RCT9,5429,346,19645
7964,22OVO5EQRP,9630,5075,41481
7965,4FVHXDAXBE,779,6105,19703
7966,K0NZK5MI4G,2977,2784,2994
7967,3WS2W6SLY8,7716,6483,23225
7968,IJCJKHAWUG,5286,126,5462
7969,YEOAV9T5UG,3090,2830,37375
7970,C6H6T8TK54,4105,74,32837
7971,ZO3NF0X7PL,1021,6678,28479
7972,7VXI7PHUXY,1048,1376,44069
7973,ADRSWGF8LS,5987,1693,27284
7974,OEM5F93LPW,8972,8980,27178
7975,9S9CRWVUZY,2970,3066,22707
7976,W5IZRS6Y2Y,5029,7485,4914
7977,XJZ7H2VG8F,849,7100,18793
7978,P48XESGU5G,7237,5982,26423
7979,QXBEQJHFNG,9017,629,8475
7980,IVMKJROIQL,4203,2786,37058
7981,DLITM3ZXUO,6752,7793,39365
7982,IX8TB0UOTN,3176,4652,23684
7983,R5VKAHYLJK,7679,3404,44786
7984,S3NOWF8VFU,6490,4914,31284
7985,LVLJVKBYGP,5431,6783,46839
7986,OM1FAUVVL8,4323,2905,25070
7987,6KYOM2F58R,7575,38,43958
7988,RRX7O6V8R4,2922,7065,48761
7989,91H4VORKLC,2232,6336,6017
7990,7SZ77NPVCD,5512,1446,41715
7991,IXJUVC2F8V,4735,4241,17128
7992,HB9MFR34N4,5346,3803,45363
7993,10V1SIV8SV,3468,3559,10092
7994,6EBYK8PZ6B,3871,9082,34986
7995,8FM2N8KGYX,3250,7640,30163
7996,CV0WS4GI5O,5411,6390,19691
7997,M4NQQOR0DN,976,5439,4632
7998,F6I9IHD4FR,9036,5165,11973
7999,UR10ZLIFAI,7935,3643,47432
8000,DLLSDU9DX4,7092,9003,5930
8001,RMEUP2NDUL,9906,6722,26493
8002,0LRML6PV2H,8298,5541,40498
8003,4WD2YIKAAL,5407,2926,23322
8004,R32R8E2U7Z,7604,8654,29186
8005,OL56FHRJMA,4645,9507,45591
8006,ONL8I59P5G,1125,3051,46541
8007,4U19BKOYZR,4950,6475,21275
8008,U2MBH6AXTS,7108,7558,8773
8009,CMR0R7O9C1,2206,6721,10014
8010,IY4WS3VT1U,3838,1958,2015
8011,V8ZURQYG8P,6963,7102,28229
8012,5055H8LO8I,9668,5437,12398
8013,H0P1CQYCAT,9053,5449,49369
8014,9WVMU4QTJX,8932,8988,20730
8015,44AI8V4M4P,3525,1421,4530
8016,JEW1A0BSO4,2968,5224,20722
8017,BLIK6ELNH2,8180,3174,23457
8018,VPJ0UQKAT4,3273,2039,19287
8019,5SMJ66HXQE,4395,8874,42388
8020,BVUHUIB3B1,3718,2462,24755
8021,A353SIQ8AC,1002,1757,29987
8022,EJ1PSH9ICJ,5570,8394,11728
8023,QTSJXY1C7V,1882,9907,7312
8024,UJIEUXWHU9,6255,4960,27967
8025,9LPFMKGBHV,2199,8883,10017
8026,EL213EUZKF,5509,1243,2037
8027,AQH0SWG0M5,5029,8670,36634
8028,MS2II9XP6G,1328,4063,28941
8029,JWHDY6WM41,7126,4580,2113
8030,6J9932BFF5,3998,4952,3127
8031,4DYXYUIXUW,735,1458,27706
8032,VJ55WUQPCW,4498,5530,17457
8033,HNSY1X53ZN,361,3536,46155
8034,DLNW7R1APQ,6732,9162,18886
8035,5EU8C1ICKF,5284,6352,20833
8036,P4CJ431KLK,1623,9953,20060
8037,J1UI09KSVZ,5558,75,2952
8038,C9KTDB9V2Q,1555,6405,25951
8039,QAX8ABFCW5,9413,6212,18026
8040,NDPI8BF06I,1214,909,43167
8041,NDP9ATJRRT,6538,249,17038
8042,Q2WNP6EZ0C,129,6185,21523
8043,GCVRG8KYJU,4828,2053,13313
8044,PP1VC5MQL2,9604,2927,14575
8045,F6W748T739,2895,9599,4359
8046,SVN368CNTH,8998,4561,10145
8047,RDF5III1C2,9433,559,40481
8048,CNHM3RIU0V,133,5979,42586
8049,BRZ6UZUJIL,348,7633,24105
8050,4WDIPW585Z,7718,3617,35787
8051,34FXY2VP4N,5269,2950,39408
8052,Y69NU32FJN,736,481,41095
8053,WU3TDII5G3,1831,7279,4775
8054,VDKS2PT10X,2215,309,22070
8055,T7HJ8MROWX,6343,1821,12421
8056,JSF7K1M039,4828,8090,30538
8057,GXS3UBOZH5,9711,8920,49186
8058,YVF08IUBW1,9057,9383,25183
8059,CXM4WK43Y5,5951,7383,2880
8060,K22SJ0P5E3,3809,6220,15870
8061,0LMNYY4CY2,7798,5755,32844
8062,DMHEXRXHVC,5590,5897,43730
8063,AQDTXL30WG,5400,1868,12551
8064,VUU30TIIP0,5988,4934,21460
8065,OBO5LT64K2,6389,2343,10138
8066,59DHSHS51C,6662,7399,22761
8067,E5HPU2WIAC,2528,27,44832
8068,EM2HPTYYCG,8854,5042,31956
8069,1Z9OYYOJWH,4235,2741,17167
8070,1ZNJKGR1MN,5863,2151,40947
8071,B8MWVRU17O,5581,855,40138
8072,QXIJQOZAUA,1147,6436,48819
8073,AAPK955L7N,9715,671,16515
8074,46L20XZWWE,9712,5725,47524
8075,SF54MXFMLJ,3119,8360,28699
8076,M4EQMIZ05V,64,6904,14631
8077,N15WETH0SI,6264,3714,44348
8078,YG3QPD0ADP,1099,9897,34175
8079,PH87UVSHZK,9388,4663,7694
8080,PMTP9V389A,8069,6008,13315
8081,7K2QDOUM2P,74,1557,20269
8082,U9EGO9J3VU,4558,6615,3418
8083,MC56A495WS,5354,8631,37708
8084,GJ0KO76JDL,9822,3241,29200
8085,VTNDTLMIT6,3603,4866,38892
8086,ZELNEBH0EV,676,5441,44155
8087,WB6UEQ85P6,2681,3662,2948
8088,WKL9UL7D1D,6453,2645,17468
8089,9NV5TMXBQ3,687,7405,46540
8090,CWKRUZTXZ3,1011,8010,10159
8091,HNMEF615X1,1359,6275,28187
8092,HPUH0D22SX,2310,6028,31601
8093,AJSIW5VUTZ,8926,3048,26562
8094,NWZKF1LLMI,189,4406,37941
8095,89Z374HTE7,1671,6843,11138
8096,BRU9XWRJTJ,7477,6982,13533
8097,KBC2HR0ORF,8539,3345,35277
8098,YXFIDPNXMA,248,4848,36936
8099,T89BZFRTO1,3874,2680,26794
8100,EDGNGJ97XW,5468,6767,29195
8101,EX3F4BSXFL,2614,2133,20419
8102,2N2BL6XRZ5,7990,758,47921
8103,ZLET4C8PQT,9829,8021,48655
8104,JK4ZRWR81R,8322,7652,17031
8105,WW211GGJKX,5756,8652,22542
8106,FTDGV4DXW1,2672,561,6648
8107,8NYJ1OQIGZ,1916,8855,29899
8108,H5XCKDJVF7,2955,7602,46795
8109,Y9DY7XIZP8,6191,357,14704
8110,1TL90ZH6AD,1179,8954,21783
8111,L6LQUX1PZE,2479,600,20650
8112,SDYW8B8ZTI,3800,459,10921
8113,6AOOGY4U8H,1745,6778,1272
8114,QALLYDCQZW,1893,9020,31821
8115,U71XCFIMY3,7802,9354,18400
8116,O6KQ0YHGDP,5809,93,12827
8117,EQYAI7Q066,4588,665,40304
8118,08XIGNRU85,6381,174,5449
8119,RELIKJ64UI,6015,575,40234
8120,IKZM7W2IM2,7695,9378,42674
8121,VU51MP5ZRM,1410,6141,2733
8122,2XFGN0F27G,2069,3248,28768
8123,2VIW8TBUX4,9256,4255,20551
8124,D8MIY6B0BJ,1152,2306,17649
8125,41AF0XFJW8,3889,5447,13300
8126,G25IU20FMT,1056,135,28211
8127,86KRGXL79E,8221,9590,5502
8128,418CG28UFY,6448,4643,15532
8129,YLOV4M24UD,1068,540,35062
8130,VCE7HOJ7RN,8180,1033,26355
8131,12XIO5QB2S,998,305,11970
8132,UW8FS8SYI1,7840,5224,2934
8133,4TW8R4N0RC,3339,577,47922
8134,QFTI2SYRFG,8517,2239,8091
8135,FZRPV47831,1980,2139,19180
8136,MYK74YNPMM,5666,8768,15514
8137,XUNJ5ZUO84,8361,2127,46388
8138,CXQU0648FC,8433,6664,14072
8139,BDX7R81G41,8349,1327,8694
8140,VDQU9XHPEL,8645,2808,45719
8141,6P99B5WANC,7628,3856,1208
8142,68QBLEJRKO,5506,1292,26537
8143,8HWQJ4V1VT,9381,8225,36809
8144,Y4CB6BIOGD,8987,9622,6137
8145,2AWUBN0R95,7270,5094,13481
8146,06DE0VJ3RB,9224,7323,47081
8147,RMKQSPDNQR,5290,8839,27988
8148,CJ3QRDI3BK,9940,5665,38258
8149,L01J1RA6NH,9952,4834,33596
8150,NUDKU8T466,8172,4095,4770
8151,7OM05S6UP6,2137,63,39012
8152,52EVC431JK,4133,8562,8051
8153,AYTR3XDHG2,3436,6846,31892
8154,1T78WQJ0YR,896,6576,22425
8155,AU27UHP7CE,6950,6116,13418
8156,IIAQBV0M5Y,3257,47,35130
8157,84HPJBNZK3,2439,4013,12804
8158,L6ML1UHS16,6836,7990,17357
8159,CJIF00QUTI,4982,1208,14464
8160,4F929E5XZM,3638,3486,9821
8161,8DL7MMYHZF,702,7074,10851
8162,9DA83EPCGF,3287,1479,4123
8163,OE71ZHUM43,6539,3821,39108
8164,VCBXTWSU8C,7187,6212,27730
8165,897L6GXT0N,3395,3950,24694
8166,IG9WGBKOZ9,9339,5572,18690
8167,955UG341K9,9473,4738,42401
8168,AC0F7D0JDA,5169,6329,43526
8169,IBDQZSJYOT,490,3521,44302
8170,KS44FPCX37,1484,9348,29405
8171,BILO7HJTBD,6598,5608,38638
8172,ILDCSB9AHP,793,5455,28342
8173,RGAB9ZIHIQ,1251,7250,3348
8174,YCEYITLKSI,7961,5491,43762
8175,6LTP9O12GG,6444,5732,49262
8176,I9LCJI3NK3,2037,9793,3943
8177,H0N67Y8N2S,7618,4901,18238
8178,PILL47SW4G,4460,6025,19346
8179,PJNQ2XLV05,2291,4897,5400
8180,063UB0QDO3,7439,9324,19176
8181,GC4B37FL57,7390,4647,7822
8182,MRQKDMX3AB,4663,8139,10459
8183,C0IM7DTL58,9369,69,29291
8184,SASZAIDKBM,777,6179,24306
8185,Q5D8CFWSOG,5974,7990,26298
8186,7UEGYVDVEH,2294,7142,38706
8187,3XBOVV7LZS,6475,6097,45809
8188,OFTJHR5ASK,6219,5032,34280
8189,UFTH8K0SW1,9513,5311,28078
8190,T3A4LKFSVH,4168,2855,28089
8191,TYT7VXDU6C,4109,7911,5815
8192,916W8EU6HC,6597,8425,1189
8193,CTF4LHSDMY,1437,95,7650
8194,9GGZFEAKXK,5533,910,47111
8195,XDL9AKWZ4P,1957,819,49771
8196,5YRWHFTNNU,9685,7610,37624
8197,AFCYSDH0RO,8513,2539,37967
8198,U06ZKD67LS,1884,4222,32277
8199,W0P4VAQGTU,3390,995,3875
8200,BPKQMCIK31,3176,6889,18641
8201,P1DMT2JBBK,3370,1768,11286
8202,MJFLUGYD9T,5141,6390,39901
8203,VG9EW6KMCI,1726,7688,17879
8204,3DD72V80H6,8092,883,35732
8205,OEC13KXKDY,118,8403,44188
8206,FOUFIQGRFC,329,7271,30823
8207,VODHNY6DWO,8260,5799,22365
8208,QQP3GAXF5U,2318,1162,41235
8209,T9FLIZOSFS,6644,2429,2127
8210,DPOX1MI2CE,1932,6738,46577
8211,EY3E5OI8WN,2435,5971,1308
8212,EM0JRDI3BP,2890,1319,39406
8213,J8UU5VBH13,8296,2187,20934
8214,M4K0Q2A94Z,2094,8404,46529
8215,S72XN4N6TH,3704,6923,34825
8216,RBHFXXGBNE,7450,1610,48948
8217,B0B4IPHUZN,9943,1444,8814
8218,6FPMRGC2KL,1532,8623,35426
8219,INQT2TEYNF,3772,3147,11444
8220,QWD3I0Q4WD,8981,3896,44714
8221,WZI37KSL8T,1031,8167,44519
8222,U97J5FADJM,383,2335,35235
8223,83D3P1TJSD,5446,1682,29416
8224,GCZ3519N03,1759,568,43736
8225,76VGIASOV3,899,4818,49892
8226,72AQ6Y76C4,9460,854,3446
8227,0UUZX5NKKB,9923,6621,12499
8228,KZ8CYMIUHO,706,309,27753
8229,UX8WJ8MUTR,6406,5207,35428
8230,K8NAAVPA8S,8591,5253,38448
8231,UO7EPHDZW8,7922,9554,41325
8232,0HQ792E8YA,5725,1012,13185
8233,OKAVNYBE4A,3523,7992,19604
8234,JOTHXQ985V,9479,9947,10819
8235,BSZAV2SVKS,5325,651,20156
8236,9IWXQ4HC5D,2051,5903,7352
8237,SFIVEKUZ0B,5622,9638,36839
8238,BU6HVQLIV4,8486,8123,4850
8239,I9M7PHQVF0,771,1074,4990
8240,2DE7EN3QGX,5590,4771,22863
8241,H6RURR9F6U,9111,1653,22254
8242,96WD3IUVML,2605,4270,7306
8243,8ZHUYCQUCE,5259,2426,2578
8244,MFECWTKAM4,8768,8341,35340
8245,I4XESEN6H5,5817,8487,6447
8246,F2DONMJ4QA,9850,8643,23528
8247,76M3LOVHO0,6153,6605,20439
8248,8R8H59ZJKS,5073,472,27279
8249,I0SOLNIT10,4867,1038,8056
8250,BJWNEYHI4H,694,8153,20811
8251,DYW2RD7NIH,2512,8271,33572
8252,0UPUX9DOX6,8976,4268,6956
8253,MAK0CRBBOS,3962,8096,19291
8254,L14QZC8048,951,4520,29428
8255,8HAFTTPFGT,4270,7616,15842
8256,MA1NVC8WYM,2126,7075,46089
8257,BMLI43JPCW,2986,9357,45610
8258,2J6136YVTD,9053,6564,28825
8259,448QXUFTTE,7292,5027,10078
8260,QR9OSE4CZV,8629,1830,13166
8261,7WBJKKYAKE,8033,6833,44306
8262,7GEVWSLTEL,2762,1190,2974
8263,I0JZBV5LZP,3805,6089,33845
8264,0ILR1IPVP8,8911,2148,7529
8265,DGQYYGTSPI,8067,148,30800
8266,GUY90FT3ER,9700,1783,32457
8267,YZKPRXW7T0,2543,1015,1767
8268,IVGO7AQUX6,2164,6356,5542
8269,XY19N2N2UZ,3102,1498,32565
8270,YWYZN1648Z,5596,5504,29711
8271,ZMGNIB15VH,9478,3428,48107
8272,VLU12VRP8E,6856,5702,21357
8273,CF3JFPDPNY,775,5905,45075
8274,A8JKYWVFJ5,613,6198,31847
8275,DAPU5JBZ65,1017,5478,5327
8276,OWV5BDSM0Y,5906,350,13102
8277,6WNOHNE3G5,7289,2894,30489
8278,8ZW0333D3H,2458,1218,6038
8279,O7PUXHJBZQ,7299,3225,13489
8280,7OUB9LAB0U,6288,8381,45724
8281,G953LWMCON,2601,7333,28671
8282,8AGWPTSOX9,1650,5992,47872
8283,6CU0V2L4KN,3453,913,20355
8284,46AYR4FOSJ,3513,1512,33391
8285,OC9IQPEYXY,3686,5621,25997
8286,UFUS8Y04O1,6735,1477,14080
8287,87ORVQYVNQ,2335,6899,46730
8288,ZYOLP3DNDB,3619,763,18953
8289,CH161NLWCB,172,2315,24883
8290,3FGVS2XYIJ,5826,5838,10625
8291,OAT7XQGWIC,5107,4693,17046
8292,89VEUNVWKO,6706,7697,26761
8293,EIWJL1B09I,5409,5606,31360
8294,2M0EDA78YR,5790,2401,30618
8295,84M1NVMOEF,1275,3057,15564
8296,VLEG2U0P9N,8828,4043,29535
8297,310HVJ6UXP,342,268,28478
8298,CNPZD5FDXC,2783,9971,7912
8299,WIDOU29SN0,1098,7351,37883
8300,WKRCBJMIGB,3763,5873,9211
8301,B33RP2RIEC,1848,5161,7475
8302,WA0TDLCJWL,9566,3036,19119
8303,TY35189H6X,7611,934,44081
8304,5DK4KYI6MV,9366,9582,20988
8305,UY2OK6ULJ5,8284,6496,43963
8306,ZN8ZNYH016,5965,1323,22016
8307,M5E6VUEOQ9,7464,6346,3433
8308,0ZVZEZK4KW,6894,81,37616
8309,Q9SUP67I0J,3461,914,20905
8310,HFB02TZRV6,8683,7435,22569
8311,ID6K123651,5413,1633,29496
8312,2RZP09OP20,4069,4676,7133
8313,94BKLY8OV7,7617,8141,28720
8314,0A6Q233ZJL,4604,3402,14931
8315,6UMADCZSMJ,3501,971,47506
8316,INXXUG5MGC,6667,6285,10423
8317,MX1TTC7VHN,5730,3750,23636
8318,3USI6W3UT8,296,7264,39999
8319,R3909SCO1Z,1120,6216,3530
8320,DKYUZPG7NV,6127,9028,18739
8321,2E45OK33P1,912,5502,11481
8322,IX8WF8279O,7178,285,16702
8323,WV8AQV7YSE,4375,8651,21197
8324,P6E6P3G6CP,7272,1342,6382
8325,F57AN9I4ML,2350,6985,34559
8326,T0NFS8WXB3,9986,3038,1640
8327,SNF1OQFTKK,6331,3272,19621
8328,7W3C9A2SEX,1955,1851,26534
8329,JKYNKYWMXT,4393,929,18806
8330,YNM8G7QWZV,4285,9676,35669
8331,NQ12EE9BQ8,6436,8941,5528
8332,PTOBSZS5WD,4844,9317,35811
8333,DINRSM5CX8,8357,4969,2052
8334,FNKC86O3KX,5502,3693,48854
8335,G5BXF93RJV,8079,1004,41157
8336,773QJX7MOG,4921,7101,27763
8337,W6R1XFY63P,2778,3774,27768
8338,L5HP047TH2,9438,3207,42062
8339,UVE9NIQFB7,7394,1680,6764
8340,ICCEIE88X5,2890,4174,35161
8341,ABO813D13R,5435,1419,39156
8342,VUOP4UKW1D,8017,4795,28478
8343,UU5RBVJP47,7175,508,11875
8344,9BEQPXGT1Q,9289,5562,31038
8345,TM2HGQMQZQ,4380,1377,40228
8346,0CK3G15U3C,3488,7006,14598
8347,87XJFPWE6R,5693,8307,41536
8348,SDPG0JG1WR,6875,4631,3534
8349,UMWG0IO0XU,9987,1329,8624
8350,RFZZTFK8T6,9314,4516,31209
8351,3JTGC3L42F,658,7274,45573
8352,UQE8OYISP8,8018,5017,44837
8353,0W63O7Y3KT,2543,8435,15279
8354,2G0X0B8YKU,2036,4031,4182
8355,PNRHVS7THE,8165,8877,29864
8356,VHXE64DWDL,724,1570,15570
8357,6UT2YYNF6V,5791,2008,28142
8358,X16AW3TRX0,107,9592,9887
8359,6Q4QWBJP9P,1848,7498,47952
8360,O59WNRPQVS,5985,2401,9151
8361,AAFJ0S9LPT,4783,4934,23899
8362,EBPZIAQWUM,6794,7678,1672
8363,X8P55NHFUF,2196,7653,42426
8364,WIH3VME76L,7299,8693,7807
8365,JY8IA4VZDQ,1452,3451,10806
8366,UAUTLBHXUF,518,9738,11441
8367,6WWDH2B9L8,5126,2669,13783
8368,TN588KOS5K,9369,3796,42663
8369,ENRSCL4KJS,7218,5161,8968
8370,LOZTVXX2BT,2907,2263,32946
8371,4GIJHKNQU7,3908,9643,28802
8372,Z62TNU6MRI,827,3557,5086
8373,FIJ8I8D5H6,4030,8833,26108
8374,OQ1M0QURXS,6795,1514,7106
8375,949ZRATQKX,305,875,21632
8376,BT9TDLZF40,5086,4253,34732
8377,S5K1AJ0F7D,8284,5836,23929
8378,6PYOS8B3E5,16,3386,36922
8379,511GUPX2RS,6946,3434,36739
8380,F11ZGVIQHV,7657,6739,46462
8381,FOXYDLJE0Q,3613,5325,27166
8382,MKN9K0PR2G,3951,382,1742
8383,8WKCYED8HQ,8722,5215,38666
8384,QQDIAAAAYZ,4956,403,16626
8385,S57LVB49JT,1272,2022,17731
8386,9TFZTNJCNF,98,6516,25346
8387,ZY1NQ6M04Q,4916,5226,36641
8388,HZ04PFQBTC,2136,2822,16206
8389,9JLFDH4ODL,7578,6303,43932
8390,O8ECM5EXBB,4539,1003,21038
8391,PZ2JZSU7WA,2881,3574,14667
8392,XZLQLSO5D0,3499,2773,15393
8393,M30CPIHUZS,4773,6167,48261
8394,6J62U8TY0V,5594,9689,1004
8395,FZNQTYJUE7,7952,4034,17049
8396,FVLQJOMI6E,801,6294,46280
8397,6PUGA2NVBM,2194,2003,20274
8398,8VVCV2SOBQ,8639,7654,23478
8399,HA7QIPWFF0,5746,8153,2099
8400,34IR0NYSJC,6491,3295,13922
8401,2BC4PJ1159,2710,2551,30179
8402,5K3MITFHWX,1602,9986,12442
8403,LTN5SLYRWK,8034,3548,4848
8404,HQ1RBSCSVY,2576,6453,35191
8405,NN6UEERZS8,2429,7886,21339
8406,O8YSSG04A8,7830,7609,31245
8407,VF51ZS1X9K,8992,9644,6693
8408,SFN2JSFBD8,9284,1441,33986
8409,6X3ALLEYC9,7164,5008,1301
8410,UNA38YPFH7,7505,1871,7216
8411,6MO5OED6M5,84,4293,34375
8412,PHDMEC6ESK,8288,9590,5360
8413,JNVGU494RW,1537,2544,29654
8414,NS6JC6GTWO,1526,8524,23322
8415,KD0NMQ1WAX,7761,555,10529
8416,8P50QKTG3T,988,9290,19697
8417,VIS65G9FVR,7481,4425,27306
8418,XBA62JMRCS,6189,5727,38280
8419,YB6Z4XI3DJ,4873,3050,15244
8420,CNDV9PDXFZ,4751,3740,16513
8421,BHJD8MNJPT,2837,1276,2874
8422,I3J42LWGUE,55,2426,28834
8423,YWMC8SSWSQ,9253,1344,44373
8424,JB3PO1POBQ,6732,8420,48148
8425,QSGG7RVKJI,1088,2467,10788
8426,OCZPK3TSG2,4930,3245,11128
8427,W0V1YQIONC,5140,221,16808
8428,ZM4GFI57AL,5515,7498,49190
8429,MWFG12SILA,3456,6836,20998
8430,X3EW6PVL60,7336,3125,34529
8431,PJK7L6Y662,9689,5880,30999
8432,2XJ8LBA5WB,3991,5696,39547
8433,SL2MPVQ7D2,7117,5431,46747
8434,GL3FSTYXQ2,5707,2466,44559
8435,GU8DMH27MR,6891,617,36811
8436,U1LUR4VJH1,6607,6081,49916
8437,YY0J3L8N7G,2676,1972,25452
8438,BN0SMM2B21,9281,5034,38525
8439,NH1YETJ1AM,2199,3512,44644
8440,04PEKE0OBN,4538,890,48258
8441,PF7YAV9IQ0,8274,7301,38995
8442,TD1QCVQNTQ,3292,8718,47730
8443,5EQMEROGIQ,9224,9164,10445
8444,2PHK7SMEYY,347,3319,16500
8445,5XU3C62FOL,1719,2084,2124
8446,ZALWRV6CLG,1855,7261,1428
8447,EWTOH0E1M4,6587,3285,24167
8448,WKMQGDLQ6Q,6833,4125,12372
8449,CQ0WAXKZ48,7939,5971,30577
8450,REYDGBD7QZ,3874,9042,15130
8451,VTP0OSM1CQ,7451,5447,25046
8452,0ZCUANCMRD,8367,4367,40955
8453,47I053KLP7,2157,8369,44233
8454,MLASRL8NA0,3299,4236,42303
8455,U4F0XGVX7A,8660,4931,28136
8456,Q6O1J94USP,3176,2569,29016
8457,G621WXP9M6,7929,1662,13441
8458,D6MM071E7V,8221,8190,6107
8459,APUYTP06MU,8286,175,34695
8460,J7PV6CTWU9,9396,6210,9138
8461,O5NX1S0ITX,5963,4619,3286
8462,O7U4EGWE2C,7607,2761,12782
8463,LZ5A6WDGA0,4112,3875,32707
8464,0S7YAJU5R6,3445,2937,40248
8465,5GWN8MQSCM,2522,7167,28819
8466,MVQBS1YRSV,4801,2605,42886
8467,36LV339W21,1434,8194,32968
8468,N70HI6NA7L,7561,4348,2048
8469,G44GRL9W28,8101,6376,17410
8470,0QPDG9XDCS,1517,1649,6133
8471,8QD12SKXA7,9009,8426,11947
8472,FTSFZAZIF0,295,5469,37579
8473,L2T68R0E3S,4166,9930,41002
8474,4MSLIQPWYQ,7027,367,21582
8475,NLBPPG1OXF,9908,1389,17690
8476,I3W7XLOPC6,856,8465,13323
8477,E1APJ8P6YU,2537,1869,11644
8478,J075CMC2G5,9786,4566,22210
8479,ZWAV8HT6QX,779,5239,10553
8480,DL7QDECOSD,9767,3441,28349
8481,O4YFKLV8TB,3989,9957,21129
8482,1ZCAM03NLR,9293,5704,25661
8483,E8LR8LAV3F,3642,3875,42656
8484,IID0R5DINL,1333,4489,14413
8485,I4YTOT6QAJ,3776,7629,6965
8486,WFSZHK20UO,5664,9148,2740
8487,12SZRSWDTH,3332,9131,28115
8488,39JPACHWIQ,2490,5969,35687
8489,SKCHIZG69A,4052,8244,38896
8490,HTE130UPIG,1274,6945,11460
8491,1067PPMQPU,1748,317,23544
8492,2651EB2CK2,1613,2657,8032
8493,C4YXIDZ8YE,6893,1811,38592
8494,IJ1UBBNMTE,2101,8843,14223
8495,9NT83PE4SK,3123,8888,8642
8496,CYK68472S4,8604,1329,18405
8497,1R7C3AR067,7740,2555,17304
8498,9NE049HQEY,3710,8664,20827
8499,64YNDLF4Q1,4370,9892,22687
8500,5GGUNWM79A,8862,1608,16031
8501,X4SU43YUX1,8104,6254,23279
8502,O2969DHD4C,6372,1541,45761
8503,NWKF0EESMF,1682,5223,11517
8504,QBO2LAE7V7,8884,4928,49193
8505,U0QJ16DBA6,6244,2738,1535
8506,IXH2Y4C2SK,3286,1461,18940
8507,GVO3KGV93Z,2003,4505,39956
8508,Y5TJGZFLER,1329,4722,12869
8509,Y4NOI3PIIE,4419,1180,49015
8510,BD3EUEJAQ5,7363,4728,38777
8511,01592IZXHN,9849,1014,17314
8512,EBS09VLA2V,7071,7551,42074
8513,IL34PNQXEZ,370,316,8179
8514,1NXBARSVDM,4119,5308,5794
8515,92592N7FRT,180,187,44213
8516,SK6O4JUE0C,7358,2194,47002
8517,7DTSZ3TO9D,4688,575,41340
8518,J8ZN1496B9,163,4454,44987
8519,P6TJZP3OKZ,1143,9042,5936
8520,PCRU3O8LX8,6798,9002,14171
8521,7L87AO9M97,4084,9383,7372
8522,LZOR06P0T4,8682,9998,6181
8523,D1WP7RQ4Z2,9430,7474,33642
8524,Z3V8UMD3ZM,6619,2563,24039
8525,OJ3UTB26B3,5476,8907,44160
8526,UJ9ATJYKYE,7018,7200,30557
8527,LDWO5T0255,8871,2653,33896
8528,ORB3N8F6ES,5073,6705,13270
8529,NC84BFWI1V,5524,8155,47458
8530,41YP57AAAU,6136,3434,49704
8531,ZRVTSU9L2T,6089,7491,7576
8532,L6FNY984ZX,5202,5368,4171
8533,6VCWAH3SU4,9192,1398,27028
8534,7XGKX0NYJY,2530,5479,5570
8535,8ZT9X4Z7PI,3140,2241,49665
8536,Z8QV4DUKYX,6441,502,15736
8537,I50CVCB9L8,4004,506,30223
8538,PGD4MP98AV,9531,7783,39019
8539,8YATEI80CD,2826,8727,21967
8540,UVS93PAF3T,3021,2146,13483
8541,D1ZZHFFB1X,294,2785,37540
8542,PSUCNGE50B,2570,1023,38707
